id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,112,110,40.71000700,19.94577900,2,15478,15191,0,43062,175
2,Dibër,62,62,41.59991200,20.26165100,0,4657,4538,0,40756,57
3,Durrës,300,300,41.33054100,19.46326500,0,23513,22849,0,62193,364
4,Elbasan,166,163,41.11456500,20.08415200,3,18073,17583,0,50456,324
5,Fier,487,485,40.72902000,19.56091000,2,31896,31057,0,49631,352
6,Gjirokastër,141,141,40.07869700,20.13633000,0,12309,12067,0,41310,101
7,Korçe,193,192,40.61812600,20.77752800,1,12790,12439,0,48691,158
8,Kukës,21,21,42.07545200,20.42317600,0,5345,5287,0,43186,37
9,Lezhë,149,149,41.78537300,19.64099400,0,12629,12355,0,45980,125
10,Shkodër,154,154,42.06776800,19.51425000,0,18738,18407,0,50250,177
11,Tiranë,1437,1425,41.33278100,19.81696400,12,143316,140400,0,1420742,1479
12,Vlorë,311,309,40.46778700,19.48373700,2,24306,23770,0,49589,225
