id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,37,33,40.71000700,19.94577900,4,60,22,0,946,1
2,Dibër,24,24,41.59991200,20.26165100,0,40,15,0,335,1
3,Durrës,206,198,41.33054100,19.46326500,8,655,433,0,3782,16
4,Elbasan,42,40,41.11456500,20.08415200,2,87,40,0,1040,5
5,Fier,39,32,40.72902000,19.56091000,7,161,117,0,2123,5
6,Gjirokastër,21,19,40.07869700,20.13633000,1,33,12,1,1068,0
7,Korçe,49,47,40.61812600,20.77752800,2,98,48,0,699,1
8,Kukës,54,52,42.07545200,20.42317600,2,121,65,0,881,2
9,Lezhë,84,78,41.78537300,19.64099400,5,186,101,1,1515,1
10,Shkodër,187,179,42.06776800,19.51425000,7,482,278,1,2771,17
11,Tiranë,737,676,41.33278100,19.81696400,55,1799,1007,6,13632,55
12,Vlorë,105,101,40.46778700,19.48373700,4,184,76,0,1759,3
