id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,500,491,40.71000700,19.94577900,8,7842,7238,1,23702,104
2,Dibër,217,217,41.59991200,20.26165100,0,3019,2752,0,22041,50
3,Durrës,1185,1158,41.33054100,19.46326500,24,12809,11376,3,42794,248
4,Elbasan,627,593,41.11456500,20.08415200,32,10426,9531,2,31056,268
5,Fier,1197,1176,40.72902000,19.56091000,19,14483,13030,2,30159,256
6,Gjirokastër,259,250,40.07869700,20.13633000,9,5651,5325,0,22440,67
7,Korçe,306,292,40.61812600,20.77752800,13,7636,7209,1,29271,121
8,Kukës,307,296,42.07545200,20.42317600,10,3561,3220,1,23956,34
9,Lezhë,599,584,41.78537300,19.64099400,14,7865,7166,1,26760,100
10,Shkodër,1351,1333,42.06776800,19.51425000,17,11534,10026,1,30857,157
11,Tiranë,5410,5340,41.33278100,19.81696400,63,66844,60397,7,845924,1037
12,Vlorë,742,728,40.46778700,19.48373700,11,11734,10847,3,27201,145
