id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,99,92,40.71000700,19.94577900,7,6605,6413,0,15591,93
2,Dibër,103,102,41.59991200,20.26165100,1,2502,2352,0,13598,47
3,Durrës,355,342,41.33054100,19.46326500,13,10183,9600,0,31645,228
4,Elbasan,141,133,41.11456500,20.08415200,7,8637,8249,1,21486,247
5,Fier,1465,1454,40.72902000,19.56091000,8,11446,9744,3,21992,237
6,Gjirokastër,313,302,40.07869700,20.13633000,10,4808,4435,1,15403,60
7,Korçe,409,394,40.61812600,20.77752800,15,6522,6003,0,18703,110
8,Kukës,130,129,42.07545200,20.42317600,1,2853,2689,0,15606,34
9,Lezhë,66,60,41.78537300,19.64099400,6,6101,5946,0,18934,89
10,Shkodër,557,548,42.06776800,19.51425000,8,7311,6617,1,22851,137
11,Tiranë,16089,16051,41.33278100,19.81696400,35,55016,37945,3,415081,982
12,Vlorë,255,246,40.46778700,19.48373700,7,8993,8613,2,19991,125
