id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,424,418,40.71000700,19.94577900,6,7309,6783,0,22902,102
2,Dibër,179,179,41.59991200,20.26165100,0,2783,2554,0,21241,50
3,Durrës,989,975,41.33054100,19.46326500,14,11589,10357,0,41994,243
4,Elbasan,602,593,41.11456500,20.08415200,9,9729,8869,0,30256,258
5,Fier,819,809,40.72902000,19.56091000,10,12960,11897,0,29359,244
6,Gjirokastër,308,304,40.07869700,20.13633000,4,5352,4980,0,22180,64
7,Korçe,304,299,40.61812600,20.77752800,5,7255,6831,0,28371,120
8,Kukës,234,233,42.07545200,20.42317600,1,3239,2971,0,23156,34
9,Lezhë,766,759,41.78537300,19.64099400,7,7256,6396,0,25960,94
10,Shkodër,1927,1926,42.06776800,19.51425000,1,10256,8177,0,30057,152
11,Tiranë,4244,4208,41.33278100,19.81696400,36,61647,56391,0,775463,1012
12,Vlorë,832,819,40.46778700,19.48373700,13,10726,9755,0,26401,139
