id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,891,880,40.71000700,19.94577900,10,12196,11146,1,33202,159
2,Dibër,196,194,41.59991200,20.26165100,2,4046,3793,0,30991,57
3,Durrës,958,945,41.33054100,19.46326500,12,18789,17495,1,52244,336
4,Elbasan,1264,1251,41.11456500,20.08415200,11,15495,13916,2,40566,315
5,Fier,1840,1812,40.72902000,19.56091000,26,23739,21564,2,39659,335
6,Gjirokastër,1107,1098,40.07869700,20.13633000,9,9892,8693,0,31870,92
7,Korçe,864,852,40.61812600,20.77752800,12,10770,9757,0,38771,149
8,Kukës,303,298,42.07545200,20.42317600,5,4748,4409,0,33451,36
9,Lezhë,745,737,41.78537300,19.64099400,8,10663,9800,0,36260,118
10,Shkodër,1749,1744,42.06776800,19.51425000,5,15964,14046,0,40353,169
11,Tiranë,9124,9082,41.33278100,19.81696400,38,113408,102915,4,1245845,1369
12,Vlorë,1457,1437,40.46778700,19.48373700,19,18311,16647,1,39705,207
