id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,221,213,40.71000700,19.94577900,7,8555,8215,1,25202,119
2,Dibër,64,63,41.59991200,20.26165100,1,3209,3093,0,23591,52
3,Durrës,742,723,41.33054100,19.46326500,17,13929,12906,2,44244,281
4,Elbasan,233,219,41.11456500,20.08415200,11,11260,10744,3,32556,283
5,Fier,724,707,40.72902000,19.56091000,14,161391,15391,3,31659,276
6,Gjirokastër,186,183,40.07869700,20.13633000,3,6140,5880,0,23970,74
7,Korçe,172,165,40.61812600,20.77752800,6,8175,7874,1,30771,129
8,Kukës,151,143,42.07545200,20.42317600,8,3948,3762,0,25456,35
9,Lezhë,182,170,41.78537300,19.64099400,12,8395,8100,0,28260,113
10,Shkodër,486,475,42.06776800,19.51425000,10,12409,11761,1,32357,162
11,Tiranë,3115,3078,41.33278100,19.81696400,32,74178,69909,5,942768,1154
12,Vlorë,121,112,40.46778700,19.48373700,9,12874,12582,0,28701,171
