id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,889,884,40.71000700,19.94577900,5,11515,10469,0,31602,157
2,Dibër,284,280,41.59991200,20.26165100,4,3941,3600,0,29391,57
3,Durrës,1628,1615,41.33054100,19.46326500,11,17985,16027,2,50644,330
4,Elbasan,1697,1686,41.11456500,20.08415200,9,14905,12897,2,38966,311
5,Fier,1841,1816,40.72902000,19.56091000,21,22534,20364,4,38059,329
6,Gjirokastër,1132,1122,40.07869700,20.13633000,10,9214,7990,0,30270,92
7,Korçe,926,915,40.61812600,20.77752800,11,10321,9246,0,37171,149
8,Kukës,262,257,42.07545200,20.42317600,5,4599,4301,0,31851,36
9,Lezhë,917,909,41.78537300,19.64099400,8,10244,9210,0,34660,117
10,Shkodër,1649,1643,42.06776800,19.51425000,6,15135,13317,0,38753,169
11,Tiranë,11409,11378,41.33278100,19.81696400,26,106537,93786,5,1215141,1342
12,Vlorë,1471,1466,40.46778700,19.48373700,5,17252,15578,0,38105,203
