id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,10,10,40.71000700,19.94577900,0,15841,15655,0,45727,176
2,Dibër,2,2,41.59991200,20.26165100,0,4807,4748,0,43421,57
3,Durrës,11,11,41.33054100,19.46326500,0,24208,23831,0,64894,366
4,Elbasan,0,0,41.11456500,20.08415200,0,18439,18114,0,53134,325
5,Fier,19,19,40.72902000,19.56091000,0,33259,32886,0,52316,354
6,Gjirokastër,9,9,40.07869700,20.13633000,0,12872,12760,0,43947,103
7,Korçe,1,1,40.61812600,20.77752800,0,13286,13125,0,51356,160
8,Kukës,3,3,42.07545200,20.42317600,0,5403,5363,0,45851,37
9,Lezhë,1,1,41.78537300,19.64099400,0,12909,12783,0,48635,125
10,Shkodër,1,1,42.06776800,19.51425000,0,19218,19040,0,52925,177
11,Tiranë,138,136,41.33278100,19.81696400,2,147384,145755,0,1421799,1491
12,Vlorë,12,12,40.46778700,19.48373700,0,25281,25044,0,52264,225
