id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,247,241,40.71000700,19.94577900,5,10266,9872,1,28552,147
2,Dibër,76,76,41.59991200,20.26165100,0,3481,3350,0,26341,55
3,Durrës,397,384,41.33054100,19.46326500,11,15593,14879,2,47594,317
4,Elbasan,321,314,41.11456500,20.08415200,5,12704,12083,2,35906,300
5,Fier,579,557,40.72902000,19.56091000,19,19742,18841,3,35009,322
6,Gjirokastër,196,192,40.07869700,20.13633000,4,7511,7228,0,27220,87
7,Korçe,103,97,40.61812600,20.77752800,5,9144,8893,1,34121,148
8,Kukës,82,75,42.07545200,20.42317600,7,4288,4170,0,28801,36
9,Lezhë,136,126,41.78537300,19.64099400,8,9138,8885,2,31610,117
10,Shkodër,349,340,42.06776800,19.51425000,8,13261,12743,1,35703,169
11,Tiranë,2381,2347,41.33278100,19.81696400,28,87730,84045,6,1094978,1304
12,Vlorë,262,259,40.46778700,19.48373700,3,14851,14397,0,35055,192
