id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,559,545,40.71000700,19.94577900,14,12844,12120,0,34752,165
2,Dibër,49,49,41.59991200,20.26165100,0,4098,3992,0,32541,57
3,Durrës,237,227,41.33054100,19.46326500,8,19449,18862,2,53794,350
4,Elbasan,633,624,41.11456500,20.08415200,7,16023,15073,2,42116,317
5,Fier,1115,1101,40.72902000,19.56091000,11,24843,23385,3,41209,343
6,Gjirokastër,703,699,40.07869700,20.13633000,4,10475,9679,0,33420,93
7,Korçe,246,238,40.61812600,20.77752800,6,11039,10641,2,40321,152
8,Kukës,197,194,42.07545200,20.42317600,3,4866,4633,0,35001,36
9,Lezhë,364,364,41.78537300,19.64099400,0,10911,10427,0,37810,120
10,Shkodër,648,636,42.06776800,19.51425000,10,16473,15653,2,41903,172
11,Tiranë,2602,2577,41.33278100,19.81696400,20,118172,114171,5,1280407,1399
12,Vlorë,627,615,40.46778700,19.48373700,12,19298,18455,0,41255,216
