id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,553,515,40.71000700,19.94577900,35,5159,4524,3,10324,82
2,Dibër,348,336,41.59991200,20.26165100,11,2350,1957,1,8880,45
3,Durrës,1651,1567,41.33054100,19.46326500,79,9196,7363,5,24375,182
4,Elbasan,701,612,41.11456500,20.08415200,84,7354,6456,5,15125,197
5,Fier,2546,2470,40.72902000,19.56091000,69,9904,7179,7,15722,179
6,Gjirokastër,1255,1238,40.07869700,20.13633000,16,3880,2580,1,10611,45
7,Korçe,881,869,40.61812600,20.77752800,12,5041,4068,0,12815,92
8,Kukës,314,311,42.07545200,20.42317600,2,2414,2067,1,10889,33
9,Lezhë,702,684,41.78537300,19.64099400,17,5245,4459,1,13139,84
10,Shkodër,1337,1302,42.06776800,19.51425000,34,5862,4427,1,17144,98
11,Tiranë,23475,23270,41.33278100,19.81696400,191,49957,25643,14,337496,839
12,Vlorë,1693,1621,40.46778700,19.48373700,68,7847,6061,4,14122,93
