id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,27,23,40.71000700,19.94577900,4,76,48,0,1141,1
2,Dibër,24,23,41.59991200,20.26165100,1,54,28,0,450,2
3,Durrës,277,256,41.33054100,19.46326500,17,818,520,4,4471,21
4,Elbasan,55,50,41.11456500,20.08415200,5,131,70,0,1275,6
5,Fier,85,72,40.72902000,19.56091000,13,245,151,0,2502,9
6,Gjirokastër,31,28,40.07869700,20.13633000,1,56,25,2,1204,0
7,Korçe,68,66,40.61812600,20.77752800,1,147,75,1,917,4
8,Kukës,66,66,42.07545200,20.42317600,0,184,114,0,1220,4
9,Lezhë,84,75,41.78537300,19.64099400,8,241,154,1,1811,3
10,Shkodër,211,206,42.06776800,19.51425000,3,546,311,2,3066,24
11,Tiranë,1251,1197,41.33278100,19.81696400,46,2690,1356,8,17412,83
12,Vlorë,95,93,40.46778700,19.48373700,2,208,109,0,2034,4
