id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,527,504,40.71000700,19.94577900,23,1118,574,0,4584,17
2,Dibër,151,146,41.59991200,20.26165100,4,413,246,1,3442,16
3,Durrës,1222,1186,41.33054100,19.46326500,35,2942,1646,1,12025,74
4,Elbasan,804,757,41.11456500,20.08415200,45,1924,1055,2,5991,65
5,Fier,1257,1231,40.72902000,19.56091000,25,2440,1131,1,6470,52
6,Gjirokastër,469,452,40.07869700,20.13633000,17,1011,531,0,4456,11
7,Korçe,934,907,40.61812600,20.77752800,26,2029,1042,1,4825,53
8,Kukës,375,365,42.07545200,20.42317600,10,848,454,0,4764,19
9,Lezhë,689,682,41.78537300,19.64099400,7,1474,751,0,5764,34
10,Shkodër,885,866,42.06776800,19.51425000,19,1808,866,0,8182,57
11,Tiranë,8463,8267,41.33278100,19.81696400,187,16220,7454,9,104440,303
12,Vlorë,834,808,40.46778700,19.48373700,25,1329,480,1,5858,15
