id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,252,244,40.71000700,19.94577900,8,10151,9752,0,28152,147
2,Dibër,58,54,41.59991200,20.26165100,4,3442,3329,0,25941,55
3,Durrës,324,311,41.33054100,19.46326500,11,15474,14840,2,47194,310
4,Elbasan,287,278,41.11456500,20.08415200,7,12593,12009,2,35506,297
5,Fier,622,600,40.72902000,19.56091000,19,19515,18576,3,34609,317
6,Gjirokastër,421,410,40.07869700,20.13633000,11,7423,6918,0,26820,84
7,Korçe,122,117,40.61812600,20.77752800,5,9087,8819,0,33721,146
8,Kukës,65,58,42.07545200,20.42317600,7,4243,4142,0,28401,36
9,Lezhë,129,118,41.78537300,19.64099400,11,9078,8832,0,31210,117
10,Shkodër,355,345,42.06776800,19.51425000,9,13201,12677,1,35303,169
11,Tiranë,2478,2442,41.33278100,19.81696400,32,86677,82905,4,1077859,1294
12,Vlorë,220,217,40.46778700,19.48373700,3,14665,14256,0,31655,189
