id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,4,4,40.71000700,19.94577900,0,13225,13050,0,38762,171
2,Dibër,2,2,41.59991200,20.26165100,0,4127,4068,0,36456,57
3,Durrës,4,2,41.33054100,19.46326500,2,19751,19390,0,57824,357
4,Elbasan,8,8,41.11456500,20.08415200,0,16395,16065,0,46156,322
5,Fier,33,33,40.72902000,19.56091000,0,25797,25417,0,45269,347
6,Gjirokastër,10,9,40.07869700,20.13633000,1,10862,10755,0,37010,97
7,Korçe,15,14,40.61812600,20.77752800,1,11238,11068,0,44391,155
8,Kukës,3,3,42.07545200,20.42317600,0,5002,4963,0,38896,36
9,Lezhë,7,7,41.78537300,19.64099400,0,11093,10964,0,41680,122
10,Shkodër,12,12,42.06776800,19.51425000,0,16707,16520,0,45920,175
11,Tiranë,148,144,41.33278100,19.81696400,4,121252,119668,0,1342193,1436
12,Vlorë,14,14,40.46778700,19.48373700,0,20283,20047,0,45289,222
