id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,318,317,40.71000700,19.94577900,1,13901,13411,0,40302,172
2,Dibër,105,105,41.59991200,20.26165100,0,4265,4103,0,37996,57
3,Durrës,761,757,41.33054100,19.46326500,4,21054,19936,0,59433,357
4,Elbasan,301,300,41.11456500,20.08415200,1,16858,16235,0,47696,322
5,Fier,729,724,40.72902000,19.56091000,5,27915,26839,0,46871,347
6,Gjirokastër,238,238,40.07869700,20.13633000,0,11379,11041,0,38550,100
7,Korçe,151,150,40.61812600,20.77752800,1,11568,11262,0,45931,155
8,Kukës,54,54,42.07545200,20.42317600,0,5078,4987,0,40436,37
9,Lezhë,184,184,41.78537300,19.64099400,0,11609,11301,0,43220,124
10,Shkodër,357,354,42.06776800,19.51425000,3,17479,16947,0,47460,175
11,Tiranë,5256,5242,41.33278100,19.81696400,14,131063,124359,0,1384405,1448
12,Vlorë,476,475,40.46778700,19.48373700,1,21748,21049,0,46829,223
