id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,478,469,40.71000700,19.94577900,8,9693,9079,1,26952,136
2,Dibër,56,51,41.59991200,20.26165100,4,3349,3239,1,24741,54
3,Durrës,411,398,41.33054100,19.46326500,12,14951,14241,1,45994,299
4,Elbasan,344,331,41.11456500,20.08415200,11,12216,11579,2,34306,293
5,Fier,659,637,40.72902000,19.56091000,18,18427,17470,4,33409,298
6,Gjirokastër,559,546,40.07869700,20.13633000,13,6996,6357,0,25620,80
7,Korçe,213,207,40.61812600,20.77752800,5,8844,8490,1,32521,141
8,Kukës,61,46,42.07545200,20.42317600,13,4158,4062,2,27201,35
9,Lezhë,162,152,41.78537300,19.64099400,9,8849,8572,1,30010,115
10,Shkodër,472,463,42.06776800,19.51425000,9,12970,12329,0,34103,169
11,Tiranë,4138,4099,41.33278100,19.81696400,34,83209,77811,5,1034606,1260
12,Vlorë,251,246,40.46778700,19.48373700,3,14114,13680,2,30455,183
