id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,51,48,40.71000700,19.94577900,2,105,53,1,1326,1
2,Dibër,39,39,41.59991200,20.26165100,0,72,31,0,543,2
3,Durrës,367,344,41.33054100,19.46326500,18,977,580,5,5065,30
4,Elbasan,73,72,41.11456500,20.08415200,1,178,97,0,1540,8
5,Fier,126,115,40.72902000,19.56091000,10,334,198,1,2787,10
6,Gjirokastër,33,29,40.07869700,20.13633000,3,74,40,1,1353,1
7,Korçe,102,99,40.61812600,20.77752800,3,206,98,0,1183,6
8,Kukës,91,88,42.07545200,20.42317600,3,231,135,0,1418,5
9,Lezhë,119,115,41.78537300,19.64099400,2,308,184,2,2025,5
10,Shkodër,263,263,42.06776800,19.51425000,0,625,329,0,3399,33
11,Tiranë,1678,1619,41.33278100,19.81696400,49,3463,1683,10,20558,102
12,Vlorë,115,110,40.46778700,19.48373700,5,244,124,0,2273,5
