id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,296,289,40.71000700,19.94577900,7,7111,6715,0,22552,100
2,Dibër,135,135,41.59991200,20.26165100,0,2673,2488,0,20891,50
3,Durrës,651,639,41.33054100,19.46326500,12,11046,10156,0,41644,239
4,Elbasan,414,406,41.11456500,20.08415200,8,9381,8711,0,29906,256
5,Fier,685,678,40.72902000,19.56091000,7,12499,11571,0,29009,243
6,Gjirokastër,254,251,40.07869700,20.13633000,3,5209,4891,0,21830,64
7,Korçe,221,217,40.61812600,20.77752800,4,7078,6738,0,28021,119
8,Kukës,137,137,42.07545200,20.42317600,0,3085,2914,0,22806,34
9,Lezhë,441,434,41.78537300,19.64099400,7,6784,6250,0,25610,93
10,Shkodër,1597,1591,42.06776800,19.51425000,6,9423,7677,0,29707,149
11,Tiranë,3244,3213,41.33278100,19.81696400,31,59556,55305,0,738690,1007
12,Vlorë,791,780,40.46778700,19.48373700,11,10234,9307,0,26051,136
