id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,861,840,40.71000700,19.94577900,20,3714,2793,1,8284,60
2,Dibër,380,372,41.59991200,20.26165100,8,1992,1578,0,6949,34
3,Durrës,1800,1759,41.33054100,19.46326500,37,7212,5263,4,20035,149
4,Elbasan,1539,1508,41.11456500,20.08415200,29,5612,3937,2,11215,136
5,Fier,2829,2795,40.72902000,19.56091000,30,7769,4810,4,11967,130
6,Gjirokastër,722,709,40.07869700,20.13633000,12,2642,1887,1,8685,33
7,Korçe,998,987,40.61812600,20.77752800,10,3978,2905,1,9320,75
8,Kukës,476,458,42.07545200,20.42317600,16,1969,1462,2,8954,31
9,Lezhë,1138,1113,41.78537300,19.64099400,22,4298,3093,3,10569,67
10,Shkodër,1536,1527,42.06776800,19.51425000,8,4694,3083,1,13494,75
11,Tiranë,19284,19087,41.33278100,19.81696400,186,37971,18049,11,269488,638
12,Vlorë,1544,1503,40.46778700,19.48373700,35,5677,4073,6,10883,60
