id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,1,1,40.71000700,19.94577900,0,16,15,0,614,0
2,Dibër,0,0,41.59991200,20.26165100,0,10,10,0,101,0
3,Durrës,151,141,41.33054100,19.46326500,8,399,239,2,2778,9
4,Elbasan,10,8,41.11456500,20.08415200,2,32,22,0,708,0
5,Fier,36,32,40.72902000,19.56091000,4,96,55,0,1592,5
6,Gjirokastër,2,1,40.07869700,20.13633000,1,2,0,0,798,0
7,Korçe,17,16,40.61812600,20.77752800,1,35,18,0,367,0
8,Kukës,8,8,42.07545200,20.42317600,0,45,36,0,513,1
9,Lezhë,15,11,41.78537300,19.64099400,4,68,53,0,1024,0
10,Shkodër,128,116,42.06776800,19.51425000,11,257,125,1,1884,4
11,Tiranë,362,320,41.33278100,19.81696400,37,943,557,5,9095,24
12,Vlorë,54,51,40.46778700,19.48373700,1,59,4,2,1049,1
