id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,212,204,40.71000700,19.94577900,7,8527,8196,1,25152,119
2,Dibër,66,64,41.59991200,20.26165100,2,3205,3087,0,23541,52
3,Durrës,706,687,41.33054100,19.46326500,17,13884,12898,2,44194,280
4,Elbasan,236,222,41.11456500,20.08415200,11,11229,10711,3,32506,282
5,Fier,710,693,40.72902000,19.56091000,14,161307,15321,3,31609,276
6,Gjirokastër,174,171,40.07869700,20.13633000,3,6122,5874,0,23920,74
7,Korçe,145,138,40.61812600,20.77752800,6,8139,7865,1,30721,129
8,Kukës,162,154,42.07545200,20.42317600,8,3936,3739,0,25406,35
9,Lezhë,187,175,41.78537300,19.64099400,12,8381,8081,0,28210,113
10,Shkodër,489,477,42.06776800,19.51425000,11,123687,11736,1,32307,162
11,Tiranë,3076,3039,41.33278100,19.81696400,32,73839,69615,5,936384,1148
12,Vlorë,126,117,40.46778700,19.48373700,9,12848,12551,0,28651,171
