id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,770,754,40.71000700,19.94577900,14,2424,1606,2,6054,48
2,Dibër,362,358,41.59991200,20.26165100,4,1141,758,0,4912,21
3,Durrës,1187,1170,41.33054100,19.46326500,15,4716,3403,2,15385,126
4,Elbasan,874,869,41.11456500,20.08415200,4,3422,2435,1,8091,113
5,Fier,1668,1645,40.72902000,19.56091000,22,4943,3166,1,8172,109
6,Gjirokastër,490,481,40.07869700,20.13633000,8,1985,1466,1,6010,29
7,Korçe,946,934,40.61812600,20.77752800,9,3293,2280,3,6715,67
8,Kukës,396,392,42.07545200,20.42317600,4,1390,968,0,6654,26
9,Lezhë,901,894,41.78537300,19.64099400,7,2797,1848,0,7864,48
10,Shkodër,1315,1308,42.06776800,19.51425000,6,3502,2119,1,10556,68
11,Tiranë,13577,13425,41.33278100,19.81696400,138,26784,12712,14,176823,495
12,Vlorë,942,924,40.46778700,19.48373700,15,3226,2235,3,7748,49
