id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,13,13,40.71000700,19.94577900,0,13177,12993,0,37362,171
2,Dibër,0,0,41.59991200,20.26165100,0,4124,4067,0,35091,57
3,Durrës,9,7,41.33054100,19.46326500,2,19706,19340,0,56414,357
4,Elbasan,20,20,41.11456500,20.08415200,0,16342,16000,0,44736,322
5,Fier,37,34,40.72902000,19.56091000,3,25558,25175,0,43729,346
6,Gjirokastër,8,8,40.07869700,20.13633000,0,10794,10690,0,35900,96
7,Korçe,16,16,40.61812600,20.77752800,0,11182,11011,0,42941,155
8,Kukës,2,2,42.07545200,20.42317600,0,4991,4953,0,37511,36
9,Lezhë,5,5,41.78537300,19.64099400,0,11074,10947,0,40280,122
10,Shkodër,7,7,42.06776800,19.51425000,0,16657,16475,0,44520,175
11,Tiranë,216,207,41.33278100,19.81696400,7,120447,118796,2,1322938,1435
12,Vlorë,39,39,40.46778700,19.48373700,0,20084,19825,0,43879,220
