id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,351,343,40.71000700,19.94577900,8,9894,9403,0,27402,140
2,Dibër,67,67,41.59991200,20.26165100,0,3387,3265,0,25191,55
3,Durrës,345,331,41.33054100,19.46326500,12,15173,14522,2,46444,306
4,Elbasan,299,289,41.11456500,20.08415200,8,12383,11789,2,34756,295
5,Fier,645,623,40.72902000,19.56091000,18,18873,17923,4,33859,305
6,Gjirokastër,534,525,40.07869700,20.13633000,9,7161,6546,0,26070,81
7,Korçe,129,124,40.61812600,20.77752800,5,8931,8657,0,32971,145
8,Kukës,43,30,42.07545200,20.42317600,13,4188,4109,0,27651,36
9,Lezhë,146,137,41.78537300,19.64099400,9,8925,8663,0,30460,116
10,Shkodër,461,452,42.06776800,19.51425000,9,13094,12464,0,34553,169
11,Tiranë,3318,3288,41.33278100,19.81696400,28,84692,80100,2,1050396,1274
12,Vlorë,213,206,40.46778700,19.48373700,5,14344,13945,2,30905,186
