id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,269,257,40.71000700,19.94577900,12,9981,9570,0,27652,142
2,Dibër,37,37,41.59991200,20.26165100,0,3397,3305,0,25441,55
3,Durrës,348,329,41.33054100,19.46326500,17,15278,14624,2,46694,306
4,Elbasan,254,244,41.11456500,20.08415200,8,12438,11889,2,35006,295
5,Fier,637,611,40.72902000,19.56091000,24,19121,18173,2,34109,311
6,Gjirokastër,528,526,40.07869700,20.13633000,2,7250,6641,0,26320,81
7,Korçe,90,85,40.61812600,20.77752800,5,8979,8743,0,33221,146
8,Kukës,45,32,42.07545200,20.42317600,13,4207,4126,0,27901,36
9,Lezhë,149,138,41.78537300,19.64099400,11,9017,8751,0,30710,117
10,Shkodër,424,414,42.06776800,19.51425000,9,13136,12543,1,34803,169
11,Tiranë,2993,2953,41.33278100,19.81696400,38,85370,81095,2,1058615,1282
12,Vlorë,208,200,40.46778700,19.48373700,7,14467,14073,1,31155,186
