id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,112,105,40.71000700,19.94577900,6,297,183,1,2458,2
2,Dibër,107,94,41.59991200,20.26165100,13,195,80,0,1567,8
3,Durrës,591,573,41.33054100,19.46326500,15,1651,1014,3,7905,46
4,Elbasan,318,300,41.11456500,20.08415200,18,689,345,0,3468,26
5,Fier,244,229,40.72902000,19.56091000,10,744,478,5,4146,22
6,Gjirokastër,78,76,40.07869700,20.13633000,2,203,121,0,2577,4
7,Korçe,252,234,40.61812600,20.77752800,18,619,348,0,2596,19
8,Kukës,154,145,42.07545200,20.42317600,8,455,291,1,2530,10
9,Lezhë,305,305,41.78537300,19.64099400,16,675,354,0,3507,16
10,Shkodër,391,383,42.06776800,19.51425000,7,960,529,1,5393,40
11,Tiranë,2632,2576,41.33278100,19.81696400,52,6462,3650,4,42019,180
12,Vlorë,198,193,40.46778700,19.48373700,4,441,236,1,3813,7
