id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,23,20,40.71000700,19.94577900,3,6691,6569,0,18091,99
2,Dibër,3,3,41.59991200,20.26165100,0,2513,2462,0,16298,48
3,Durrës,5,3,41.33054100,19.46326500,1,10243,10004,1,34194,234
4,Elbasan,15,10,41.11456500,20.08415200,3,8723,8456,2,25546,252
5,Fier,4,3,40.72902000,19.56091000,1,11548,11302,0,24599,242
6,Gjirokastër,5,3,40.07869700,20.13633000,2,4879,4811,0,17463,63
7,Korçe,7,5,40.61812600,20.77752800,1,6764,6639,1,22053,118
8,Kukës,1,1,42.07545200,20.42317600,0,2870,2835,0,18196,34
9,Lezhë,12,12,41.78537300,19.64099400,0,6177,6074,0,21610,91
10,Shkodër,57,57,42.06776800,19.51425000,0,7475,7271,0,24867,147
11,Tiranë,43,37,41.33278100,19.81696400,4,55438,54399,2,507219,996
12,Vlorë,2,1,40.46778700,19.48373700,1,9116,8985,0,22391,129
