id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,1011,988,40.71000700,19.94577900,22,3989,2918,1,8569,60
2,Dibër,357,339,41.59991200,20.26165100,18,2054,1661,0,7204,36
3,Durrës,1677,1633,41.33054100,19.46326500,39,7382,5551,5,20710,154
4,Elbasan,1515,1480,41.11456500,20.08415200,32,5858,4203,3,11770,140
5,Fier,2927,2890,40.72902000,19.56091000,33,8115,5056,4,12543,132
6,Gjirokastër,761,746,40.07869700,20.13633000,14,2722,1927,1,8937,34
7,Korçe,1030,1013,40.61812600,20.77752800,15,4076,2969,2,9782,77
8,Kukës,470,450,42.07545200,20.42317600,19,2025,1524,1,9227,31
9,Lezhë,1108,1081,41.78537300,19.64099400,25,4409,3231,2,10935,70
10,Shkodër,1510,1494,42.06776800,19.51425000,14,4801,3216,2,14034,75
11,Tiranë,19929,19712,41.33278100,19.81696400,208,39335,18746,9,276953,660
12,Vlorë,1766,1733,40.46778700,19.48373700,30,6069,4241,3,11336,62
