id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,395,366,40.71000700,19.94577900,26,5303,4824,3,10774,84
2,Dibër,347,339,41.59991200,20.26165100,7,2385,1992,1,9288,46
3,Durrës,1635,1548,41.33054100,19.46326500,84,9410,7586,3,25185,189
4,Elbasan,570,530,41.11456500,20.08415200,37,7618,6840,3,15875,208
5,Fier,2586,2530,40.72902000,19.56091000,52,10210,7427,4,16442,197
6,Gjirokastër,1209,1192,40.07869700,20.13633000,16,4042,2787,1,11043,46
7,Korçe,910,903,40.61812600,20.77752800,7,5293,4288,0,13475,95
8,Kukës,300,296,42.07545200,20.42317600,4,2477,2144,0,11279,33
9,Lezhë,749,734,41.78537300,19.64099400,14,5493,4660,1,13709,84
10,Shkodër,1318,1289,42.06776800,19.51425000,27,6131,4708,2,17834,105
11,Tiranë,23271,23118,41.33278100,19.81696400,141,51505,27358,12,350021,876
12,Vlorë,1606,1566,40.46778700,19.48373700,38,8150,6447,2,14752,97
