id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,16,14,40.71000700,19.94577900,1,31,15,1,733,0
2,Dibër,9,8,41.59991200,20.26165100,1,19,10,0,165,0
3,Durrës,205,196,41.33054100,19.46326500,8,550,333,1,3309,12
4,Elbasan,16,15,41.11456500,20.08415200,0,49,31,1,863,2
5,Fier,48,41,40.72902000,19.56091000,7,135,82,0,1894,5
6,Gjirokastër,13,12,40.07869700,20.13633000,1,15,2,0,900,0
7,Korçe,36,33,40.61812600,20.77752800,3,60,24,0,538,0
8,Kukës,20,16,42.07545200,20.42317600,4,69,48,0,647,1
9,Lezhë,60,54,41.78537300,19.64099400,5,126,66,1,1238,0
10,Shkodër,169,158,42.06776800,19.51425000,10,406,226,1,2393,11
11,Tiranë,449,412,41.33278100,19.81696400,31,1294,802,6,11198,43
12,Vlorë,119,112,40.46778700,19.48373700,7,139,18,0,1393,2
