id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,91,86,40.71000700,19.94577900,5,6633,6449,0,16191,93
2,Dibër,85,83,41.59991200,20.26165100,2,2505,2372,0,14198,48
3,Durrës,199,191,41.33054100,19.46326500,7,10223,9793,1,32044,231
4,Elbasan,134,125,41.11456500,20.08415200,7,8674,8292,2,22086,248
5,Fier,294,285,40.72902000,19.56091000,9,11516,10984,0,22592,238
6,Gjirokastër,245,242,40.07869700,20.13633000,3,4847,4542,0,15803,60
7,Korçe,234,229,40.61812600,20.77752800,5,6661,6313,0,19203,114
8,Kukës,65,65,42.07545200,20.42317600,0,2857,2758,0,16306,34
9,Lezhë,101,98,41.78537300,19.64099400,2,6139,5948,1,19684,90
10,Shkodër,341,335,42.06776800,19.51425000,6,7378,6896,0,23601,141
11,Tiranë,10244,10196,41.33278100,19.81696400,44,55233,43999,4,434174,990
12,Vlorë,189,180,40.46778700,19.48373700,9,9057,8743,0,20591,125
