id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,229,224,40.71000700,19.94577900,5,10360,9980,0,28802,151
2,Dibër,91,91,41.59991200,20.26165100,0,3501,3355,0,26591,55
3,Durrës,538,525,41.33054100,19.46326500,11,15764,14906,2,47844,320
4,Elbasan,388,381,41.11456500,20.08415200,5,12839,12148,2,36156,303
5,Fier,689,676,40.72902000,19.56091000,11,19988,18974,2,35259,325
6,Gjirokastër,168,168,40.07869700,20.13633000,0,7595,7339,0,27470,88
7,Korçe,138,132,40.61812600,20.77752800,5,9217,8931,1,34371,148
8,Kukës,76,71,42.07545200,20.42317600,5,4306,4194,0,29051,36
9,Lezhë,184,179,41.78537300,19.64099400,5,9201,8900,0,31860,117
10,Shkodër,403,396,42.06776800,19.51425000,6,13355,12783,1,35953,169
11,Tiranë,2965,2937,41.33278100,19.81696400,26,89044,84767,2,1114459,1312
12,Vlorë,380,379,40.46778700,19.48373700,1,15054,14481,0,35305,193
