id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,8,8,40.71000700,19.94577900,0,15773,15589,0,44532,176
2,Dibër,21,21,41.59991200,20.26165100,0,4782,4704,0,42226,57
3,Durrës,23,23,41.33054100,19.46326500,0,24107,23718,0,63663,366
4,Elbasan,61,61,41.11456500,20.08415200,0,18413,18027,0,51927,325
5,Fier,49,48,40.72902000,19.56091000,1,33033,32630,0,51101,354
6,Gjirokastër,11,11,40.07869700,20.13633000,0,12698,12586,0,42790,101
7,Korçe,10,10,40.61812600,20.77752800,0,13251,13080,0,50161,160
8,Kukës,0,0,42.07545200,20.42317600,0,5388,5351,0,44656,37
9,Lezhë,18,18,41.78537300,19.64099400,0,12841,12698,0,47450,125
10,Shkodër,51,51,42.06776800,19.51425000,0,19164,18936,0,51720,177
11,Tiranë,263,258,41.33278100,19.81696400,5,146352,144603,0,1437469,1486
12,Vlorë,35,35,40.46778700,19.48373700,0,25034,24779,0,51059,225
