id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,11,11,40.71000700,19.94577900,0,6708,6597,0,20191,100
2,Dibër,0,0,41.59991200,20.26165100,0,2513,2465,0,18398,48
3,Durrës,23,21,41.33054100,19.46326500,2,10277,10020,0,36294,234
4,Elbasan,24,22,41.11456500,20.08415200,2,8759,8483,0,27646,252
5,Fier,14,14,40.72902000,19.56091000,0,11570,11314,0,26699,242
6,Gjirokastër,1,1,40.07869700,20.13633000,0,4885,4820,0,19563,64
7,Korçe,6,6,40.61812600,20.77752800,0,6782,6658,0,24153,118
8,Kukës,21,21,42.07545200,20.42317600,0,2895,2840,0,20296,34
9,Lezhë,16,15,41.78537300,19.64099400,1,6201,6094,0,23710,91
10,Shkodër,14,14,42.06776800,19.51425000,0,7507,7346,0,26967,147
11,Tiranë,99,98,41.33278100,19.81696400,1,55587,54491,0,603575,997
12,Vlorë,25,25,40.46778700,19.48373700,0,9144,8990,0,24491,129
