id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,80,77,40.71000700,19.94577900,1,159,78,2,1718,1
2,Dibër,53,47,41.59991200,20.26165100,6,104,47,0,838,4
3,Durrës,518,496,41.33054100,19.46326500,19,1247,692,3,6024,37
4,Elbasan,149,139,41.11456500,20.08415200,10,297,135,0,2045,13
5,Fier,173,167,40.72902000,19.56091000,6,447,262,0,3200,12
6,Gjirokastër,50,47,40.07869700,20.13633000,2,109,56,1,1737,3
7,Korçe,201,189,40.61812600,20.77752800,12,351,138,0,1618,12
8,Kukës,139,133,42.07545200,20.42317600,6,327,182,0,1767,6
9,Lezhë,190,182,41.78537300,19.64099400,8,417,217,0,2456,10
10,Shkodër,298,287,42.06776800,19.51425000,10,711,378,1,4057,35
11,Tiranë,2037,1966,41.33278100,19.81696400,64,4460,2299,7,26018,124
12,Vlorë,143,137,40.46778700,19.48373700,6,298,149,0,2875,6
