id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,64,56,40.71000700,19.94577900,8,5929,5777,0,12469,88
2,Dibër,330,327,41.59991200,20.26165100,3,2435,2058,0,10750,47
3,Durrës,1297,1258,41.33054100,19.46326500,37,9795,8296,2,27554,202
4,Elbasan,406,381,41.11456500,20.08415200,25,8160,7526,0,17996,228
5,Fier,2598,2577,40.72902000,19.56091000,20,10845,8022,1,18527,225
6,Gjirokastër,1240,1227,40.07869700,20.13633000,13,4457,3165,0,12470,52
7,Korçe,768,760,40.61812600,20.77752800,8,5854,4984,0,15389,102
8,Kukës,361,361,42.07545200,20.42317600,0,2693,2299,0,12814,33
9,Lezhë,358,346,41.78537300,19.64099400,12,5850,5405,0,15636,87
10,Shkodër,1213,1197,42.06776800,19.51425000,16,6772,5443,0,19674,116
11,Tiranë,22035,21936,41.33278100,19.81696400,94,53735,30763,5,374558,937
12,Vlorë,981,954,40.46778700,19.48373700,26,8632,7533,1,16685,118
