id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,192,182,40.71000700,19.94577900,9,8731,8415,1,25652,124
2,Dibër,77,73,41.59991200,20.26165100,3,3250,3121,1,23441,52
3,Durrës,664,649,41.33054100,19.46326500,14,14237,13290,1,44694,283
4,Elbasan,320,307,41.11456500,20.08415200,12,11543,10937,1,33006,286
5,Fier,892,875,40.72902000,19.56091000,16,16997,15823,1,32109,282
6,Gjirokastër,246,237,40.07869700,20.13633000,8,6314,5992,1,24420,76
7,Korçe,176,167,40.61812600,20.77752800,8,8336,8028,1,31221,132
8,Kukës,134,124,42.07545200,20.42317600,9,4027,3858,1,25906,35
9,Lezhë,200,186,41.78537300,19.64099400,13,8519,8204,1,28710,115
10,Shkodër,489,473,42.06776800,19.51425000,13,12567,11914,3,32807,164
11,Tiranë,3871,3840,41.33278100,19.81696400,25,76609,71555,6,970090,1183
12,Vlorë,300,289,40.46778700,19.48373700,10,13210,12733,1,29151,177
