id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,82,74,40.71000700,19.94577900,8,5988,5818,0,12589,88
2,Dibër,325,322,41.59991200,20.26165100,3,2439,2067,0,10852,47
3,Durrës,1283,1244,41.33054100,19.46326500,37,9816,8330,2,27708,203
4,Elbasan,360,335,41.11456500,20.08415200,25,8178,7588,0,18132,230
5,Fier,2554,2531,40.72902000,19.56091000,22,10843,8064,1,18662,225
6,Gjirokastër,1247,1233,40.07869700,20.13633000,14,4476,3177,0,12567,52
7,Korçe,758,748,40.61812600,20.77752800,10,5898,5038,0,15513,102
8,Kukës,359,359,42.07545200,20.42317600,0,2714,2322,0,12924,33
9,Lezhë,331,317,41.78537300,19.64099400,14,5868,5450,0,15768,87
10,Shkodër,1198,1182,42.06776800,19.51425000,16,6800,5486,0,19789,116
11,Tiranë,21928,21829,41.33278100,19.81696400,94,53830,30962,5,376104,940
12,Vlorë,965,937,40.46778700,19.48373700,27,8656,7573,1,16813,118
