id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,524,502,40.71000700,19.94577900,21,1195,652,1,4689,19
2,Dibër,170,165,41.59991200,20.26165100,4,443,257,1,3547,16
3,Durrës,1312,1276,41.33054100,19.46326500,34,3090,1694,2,12265,84
4,Elbasan,827,781,41.11456500,20.08415200,45,2067,1172,1,6141,68
5,Fier,1360,1334,40.72902000,19.56091000,26,2671,1256,0,6590,55
6,Gjirokastër,551,534,40.07869700,20.13633000,16,1182,619,1,4567,12
7,Korçe,953,925,40.61812600,20.77752800,28,2099,1091,0,4960,55
8,Kukës,392,381,42.07545200,20.42317600,10,898,487,1,4899,19
9,Lezhë,757,748,41.78537300,19.64099400,8,1607,816,1,5914,34
10,Shkodër,870,849,42.06776800,19.51425000,21,1910,983,0,8350,57
11,Tiranë,8904,8680,41.33278100,19.81696400,217,16990,7771,7,109702,315
12,Vlorë,875,851,40.46778700,19.48373700,24,1448,554,0,5993,19
