id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,939,916,40.71000700,19.94577900,22,3879,2880,1,8474,60
2,Dibër,364,348,41.59991200,20.26165100,16,2041,1643,0,7119,34
3,Durrës,1701,1657,41.33054100,19.46326500,39,7300,5448,5,20485,151
4,Elbasan,1483,1450,41.11456500,20.08415200,30,5718,4097,3,11585,138
5,Fier,2938,2903,40.72902000,19.56091000,31,8017,4947,4,12351,132
6,Gjirokastër,734,719,40.07869700,20.13633000,14,2684,1916,1,8853,34
7,Korçe,1065,1051,40.61812600,20.77752800,12,4061,2920,1,9628,76
8,Kukës,483,463,42.07545200,20.42317600,19,2016,1502,2,9136,31
9,Lezhë,1127,1100,41.78537300,19.64099400,25,4398,3201,2,10813,70
10,Shkodër,1528,1513,42.06776800,19.51425000,14,4765,3162,1,13854,75
11,Tiranë,19734,19517,41.33278100,19.81696400,208,38864,18476,9,274535,654
12,Vlorë,1801,1768,40.46778700,19.48373700,30,6033,4170,3,11185,62
