id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,15,15,40.71000700,19.94577900,0,13138,12953,0,36582,170
2,Dibër,6,6,41.59991200,20.26165100,0,4121,4058,0,34311,57
3,Durrës,13,8,41.33054100,19.46326500,4,19663,19293,1,55624,357
4,Elbasan,29,26,41.11456500,20.08415200,2,16299,15948,1,43946,322
5,Fier,103,93,40.72902000,19.56091000,8,25414,24966,2,43099,345
6,Gjirokastër,24,24,40.07869700,20.13633000,0,10735,10615,0,35250,96
7,Korçe,16,16,40.61812600,20.77752800,0,11160,10989,0,42151,155
8,Kukës,30,30,42.07545200,20.42317600,0,4967,4901,0,36831,36
9,Lezhë,13,13,41.78537300,19.64099400,0,11055,10920,0,39590,122
10,Shkodër,15,15,42.06776800,19.51425000,0,16627,16437,0,43733,175
11,Tiranë,274,261,41.33278100,19.81696400,11,119991,118285,2,1313751,1432
12,Vlorë,79,79,40.46778700,19.48373700,0,19918,19619,0,43099,220
