id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,513,503,40.71000700,19.94577900,8,7705,7089,2,23502,103
2,Dibër,228,228,41.59991200,20.26165100,0,2972,2694,0,21841,50
3,Durrës,1147,1121,41.33054100,19.46326500,19,12531,11137,7,42594,247
4,Elbasan,646,621,41.11456500,20.08415200,21,10271,9360,4,30856,265
5,Fier,1153,1134,40.72902000,19.56091000,15,14154,12749,4,29959,252
6,Gjirokastër,259,252,40.07869700,20.13633000,7,5589,5265,0,22780,65
7,Korçe,286,274,40.61812600,20.77752800,11,7513,7106,1,28971,121
8,Kukës,283,276,42.07545200,20.42317600,6,3485,3168,1,23756,34
9,Lezhë,691,679,41.78537300,19.64099400,10,7740,6952,2,26560,97
10,Shkodër,1440,1429,42.06776800,19.51425000,10,11306,9709,1,30657,157
11,Tiranë,5401,5338,41.33278100,19.81696400,54,65580,59149,9,829706,1030
12,Vlorë,801,787,40.46778700,19.48373700,11,11519,10576,3,27001,142
