id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,6,6,40.71000700,19.94577900,0,13238,13061,0,39162,171
2,Dibër,2,2,41.59991200,20.26165100,0,4132,4073,0,36856,57
3,Durrës,13,13,41.33054100,19.46326500,0,19792,19422,0,58253,357
4,Elbasan,4,4,41.11456500,20.08415200,0,16410,16084,0,46556,322
5,Fier,36,36,40.72902000,19.56091000,0,26018,25635,0,45731,347
6,Gjirokastër,10,9,40.07869700,20.13633000,1,10907,10800,0,37410,97
7,Korçe,8,8,40.61812600,20.77752800,0,11270,11107,0,44791,155
8,Kukës,0,0,42.07545200,20.42317600,0,5003,4967,0,39296,36
9,Lezhë,9,9,41.78537300,19.64099400,0,11108,10977,0,42080,122
10,Shkodër,5,5,42.06776800,19.51425000,0,16727,16547,0,46320,175
11,Tiranë,429,424,41.33278100,19.81696400,5,122124,120259,0,1355084,1436
12,Vlorë,45,45,40.46778700,19.48373700,0,20412,20145,0,45689,222
