id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,38,37,40.71000700,19.94577900,1,6658,6522,0,16891,98
2,Dibër,1,1,41.59991200,20.26165100,0,2506,2457,0,14898,48
3,Durrës,14,11,41.33054100,19.46326500,3,10234,9987,0,32744,233
4,Elbasan,38,34,41.11456500,20.08415200,4,8702,8413,0,22786,251
5,Fier,26,17,40.72902000,19.56091000,7,11536,11268,2,23292,242
6,Gjirokastër,37,35,40.07869700,20.13633000,2,4870,4770,0,16503,63
7,Korçe,115,112,40.61812600,20.77752800,3,6742,6512,0,19903,115
8,Kukës,14,14,42.07545200,20.42317600,0,2868,2820,0,17006,34
9,Lezhë,37,37,41.78537300,19.64099400,0,6163,6035,0,20384,91
10,Shkodër,85,81,42.06776800,19.51425000,2,7434,7203,2,24301,146
11,Tiranë,670,641,41.33278100,19.81696400,25,55351,53687,4,466435,994
12,Vlorë,58,53,40.46778700,19.48373700,4,9112,8927,1,21291,127
