id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,37,36,40.71000700,19.94577900,1,6656,6522,0,16841,97
2,Dibër,1,1,41.59991200,20.26165100,0,2506,2457,0,14848,48
3,Durrës,16,12,41.33054100,19.46326500,4,10232,9983,0,32694,233
4,Elbasan,38,33,41.11456500,20.08415200,5,8699,8410,0,22736,251
5,Fier,29,19,40.72902000,19.56091000,8,11536,11265,2,23242,242
6,Gjirokastër,37,35,40.07869700,20.13633000,2,4869,4769,0,16453,63
7,Korçe,117,114,40.61812600,20.77752800,3,6740,6508,0,19853,115
8,Kukës,12,12,42.07545200,20.42317600,0,2866,2820,0,16956,34
9,Lezhë,37,37,41.78537300,19.64099400,0,6162,6034,0,20334,91
10,Shkodër,86,83,42.06776800,19.51425000,2,7432,7200,1,24251,146
11,Tiranë,822,794,41.33278100,19.81696400,25,55347,53531,3,463123,994
12,Vlorë,55,50,40.46778700,19.48373700,4,9108,8926,1,21241,127
