id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,256,241,40.71000700,19.94577900,15,598,337,0,3789,5
2,Dibër,91,86,41.59991200,20.26165100,5,265,163,0,2687,11
3,Durrës,837,811,41.33054100,19.46326500,25,2159,1267,1,10025,55
4,Elbasan,378,352,41.11456500,20.08415200,25,1075,655,1,4741,42
5,Fier,650,616,40.72902000,19.56091000,30,1439,759,4,5470,30
6,Gjirokastër,131,126,40.07869700,20.13633000,5,341,204,0,3627,6
7,Korçe,544,519,40.61812600,20.77752800,24,1187,614,1,3700,29
8,Kukës,184,170,42.07545200,20.42317600,14,558,358,0,3639,16
9,Lezhë,396,391,41.78537300,19.64099400,5,897,475,0,4714,26
10,Shkodër,522,512,42.06776800,19.51425000,9,1256,687,1,6782,47
11,Tiranë,4468,4348,41.33278100,19.81696400,116,9856,5167,4,63960,221
12,Vlorë,352,346,40.46778700,19.48373700,5,684,321,1,4893,11
