id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,921,903,40.71000700,19.94577900,17,3372,2396,1,7284,55
2,Dibër,424,415,41.59991200,20.26165100,8,1857,1403,1,6142,30
3,Durrës,1629,1599,41.33054100,19.46326500,28,6481,4712,2,18145,140
4,Elbasan,1348,1328,41.11456500,20.08415200,18,4940,3461,2,9966,131
5,Fier,2405,2371,40.72902000,19.56091000,30,6849,4318,4,10192,126
6,Gjirokastër,608,597,40.07869700,20.13633000,10,2381,1742,1,7561,31
7,Korçe,936,929,40.61812600,20.77752800,6,3748,2740,1,8325,72
8,Kukës,468,455,42.07545200,20.42317600,13,1794,1296,0,8064,30
9,Lezhë,1051,1028,41.78537300,19.64099400,20,3865,2751,3,9489,63
10,Shkodër,1453,1446,42.06776800,19.51425000,7,4358,2831,0,12444,74
11,Tiranë,17052,16894,41.33278100,19.81696400,151,34339,16701,7,249859,586
12,Vlorë,1382,1347,40.46778700,19.48373700,32,5008,3571,3,9583,55
