id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,471,464,40.71000700,19.94577900,6,9600,8993,1,26852,136
2,Dibër,73,69,41.59991200,20.26165100,4,3341,3215,0,24641,53
3,Durrës,387,374,41.33054100,19.46326500,12,14881,14196,1,45894,298
4,Elbasan,377,364,41.11456500,20.08415200,11,12153,11485,2,34206,291
5,Fier,684,662,40.72902000,19.56091000,18,18291,17311,4,33309,296
6,Gjirokastër,543,532,40.07869700,20.13633000,11,6928,6306,0,25520,79
7,Korçe,226,220,40.61812600,20.77752800,5,8794,8428,1,32421,140
8,Kukës,64,48,42.07545200,20.42317600,14,4151,4052,2,27101,35
9,Lezhë,171,161,41.78537300,19.64099400,9,8823,8537,1,29910,115
10,Shkodër,444,435,42.06776800,19.51425000,9,12920,12307,0,34003,169
11,Tiranë,4267,4230,41.33278100,19.81696400,34,82689,77168,3,1028148,1254
12,Vlorë,286,281,40.46778700,19.48373700,3,14040,13571,2,30355,183
