id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,880,862,40.71000700,19.94577900,15,2226,1299,3,5739,47
2,Dibër,382,373,41.59991200,20.26165100,9,966,566,0,4597,18
3,Durrës,1271,1256,41.33054100,19.46326500,13,4420,3028,2,14665,121
4,Elbasan,892,874,41.11456500,20.08415200,16,3240,2242,2,7641,106
5,Fier,1602,1582,40.72902000,19.56091000,16,4566,2868,4,7812,96
6,Gjirokastër,510,500,40.07869700,20.13633000,10,1859,1322,0,5677,27
7,Korçe,960,943,40.61812600,20.77752800,15,3187,2160,2,6310,67
8,Kukës,447,438,42.07545200,20.42317600,7,1318,845,2,6249,26
9,Lezhë,877,862,41.78537300,19.64099400,14,2523,1602,1,7414,44
10,Shkodër,1345,1328,42.06776800,19.51425000,15,3273,1860,2,10052,68
11,Tiranë,13195,13038,41.33278100,19.81696400,145,25298,11627,12,163626,476
12,Vlorë,1070,1051,40.46778700,19.48373700,16,2879,1762,3,7343,47
