id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,184,174,40.71000700,19.94577900,9,8624,8318,1,25402,122
2,Dibër,76,75,41.59991200,20.26165100,1,3228,3100,0,23191,52
3,Durrës,733,714,41.33054100,19.46326500,17,14105,13090,2,44444,282
4,Elbasan,303,291,41.11456500,20.08415200,11,11404,10817,1,32756,284
5,Fier,882,863,40.72902000,19.56091000,17,16682,15521,2,31859,279
6,Gjirokastër,210,202,40.07869700,20.13633000,8,6187,5902,0,24170,75
7,Korçe,200,192,40.61812600,20.77752800,7,8251,7922,1,30971,129
8,Kukës,136,127,42.07545200,20.42317600,8,3976,3805,1,25656,35
9,Lezhë,179,164,41.78537300,19.64099400,13,8433,8140,2,28460,114
10,Shkodër,471,456,42.06776800,19.51425000,11,12463,11829,4,32557,163
11,Tiranë,3495,3457,41.33278100,19.81696400,33,75344,70684,5,954954,1165
12,Vlorë,163,153,40.46778700,19.48373700,9,12999,12662,1,28901,174
