id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,3,3,40.71000700,19.94577900,0,15802,15623,0,45347,176
2,Dibër,1,1,41.59991200,20.26165100,0,4801,4743,0,43041,57
3,Durrës,5,5,41.33054100,19.46326500,0,24167,23796,0,64498,366
4,Elbasan,2,2,41.11456500,20.08415200,0,18430,18103,0,52744,325
5,Fier,9,9,40.72902000,19.56091000,0,33143,32780,0,51916,354
6,Gjirokastër,6,6,40.07869700,20.13633000,0,12796,12687,0,43567,103
7,Korçe,1,1,40.61812600,20.77752800,0,13273,13112,0,50966,160
8,Kukës,0,0,42.07545200,20.42317600,0,5396,5359,0,45471,37
9,Lezhë,1,1,41.78537300,19.64099400,0,12879,12753,0,48245,125
10,Shkodër,1,1,42.06776800,19.51425000,0,19202,19024,0,52535,177
11,Tiranë,136,133,41.33278100,19.81696400,3,146918,145293,0,1451932,1489
12,Vlorë,19,19,40.46778700,19.48373700,0,25191,24947,0,51874,225
