id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,782,766,40.71000700,19.94577900,14,2556,1724,2,6194,50
2,Dibër,532,529,41.59991200,20.26165100,3,1321,768,0,5052,21
3,Durrës,1258,1243,41.33054100,19.46326500,12,4948,3560,3,15705,130
4,Elbasan,865,835,41.11456500,20.08415200,28,3573,2588,2,8291,120
5,Fier,1747,1729,40.72902000,19.56091000,15,5161,3305,3,8332,109
6,Gjirokastër,452,441,40.07869700,20.13633000,10,2027,1546,1,6158,29
7,Korçe,911,892,40.61812600,20.77752800,16,3388,2409,3,6895,68
8,Kukës,403,396,42.07545200,20.42317600,7,1449,1019,0,6834,27
9,Lezhë,980,967,41.78537300,19.64099400,13,2980,1949,0,8064,51
10,Shkodër,1326,1311,42.06776800,19.51425000,15,3652,2255,0,10780,71
11,Tiranë,14000,13905,41.33278100,19.81696400,83,27824,13319,12,189676,505
12,Vlorë,921,903,40.46778700,19.48373700,15,3499,2529,3,7928,49
