id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,234,207,40.71000700,19.94577900,24,5402,5082,3,10999,86
2,Dibër,339,336,41.59991200,20.26165100,2,2398,2013,1,9492,46
3,Durrës,1581,1503,41.33054100,19.46326500,74,9494,7721,4,25590,192
4,Elbasan,468,439,41.11456500,20.08415200,26,7710,7029,3,16250,213
5,Fier,2559,2515,40.72902000,19.56091000,39,10325,7562,5,16802,204
6,Gjirokastër,1225,1208,40.07869700,20.13633000,16,4131,2858,1,11259,48
7,Korçe,853,849,40.61812600,20.77752800,4,5403,4453,0,13805,97
8,Kukës,313,313,42.07545200,20.42317600,0,2519,2173,0,11474,33
9,Lezhë,692,683,41.78537300,19.64099400,8,5582,4805,1,13994,85
10,Shkodër,1275,1249,42.06776800,19.51425000,25,6271,4888,1,18179,108
11,Tiranë,23125,22986,41.33278100,19.81696400,129,52081,28065,10,355762,891
12,Vlorë,1494,1464,40.46778700,19.48373700,28,8212,6615,2,15067,103
