id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,1059,1030,40.71000700,19.94577900,26,4491,3367,3,9279,65
2,Dibër,368,349,41.59991200,20.26165100,18,2216,1810,1,7894,38
3,Durrës,1814,1729,41.33054100,19.46326500,80,8365,6387,5,22320,164
4,Elbasan,1046,963,41.11456500,20.08415200,78,6457,5245,5,13220,166
5,Fier,2864,2804,40.72902000,19.56091000,52,9063,6052,8,13927,147
6,Gjirokastër,955,936,40.07869700,20.13633000,18,3206,2214,1,9601,37
7,Korçe,982,964,40.61812600,20.77752800,17,4446,3383,1,11090,81
8,Kukës,397,377,42.07545200,20.42317600,19,2205,1776,1,9929,32
9,Lezhë,858,831,41.78537300,19.64099400,27,4752,3820,0,11819,74
10,Shkodër,1427,1388,42.06776800,19.51425000,39,5203,3696,0,15394,80
11,Tiranë,21718,21502,41.33278100,19.81696400,197,43869,21428,19,302350,723
12,Vlorë,1798,1757,40.46778700,19.48373700,37,7012,5140,4,12526,74
