id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,419,410,40.71000700,19.94577900,7,8097,7572,2,24052,106
2,Dibër,223,223,41.59991200,20.26165100,0,3096,2822,0,22391,51
3,Durrës,999,976,41.33054100,19.46326500,20,13189,11931,3,43144,259
4,Elbasan,558,538,41.11456500,20.08415200,17,10660,9828,3,31406,274
5,Fier,1048,1031,40.72902000,19.56091000,14,15026,13717,3,30509,261
6,Gjirokastër,201,198,40.07869700,20.13633000,2,5779,5510,1,22790,68
7,Korçe,289,280,40.61812600,20.77752800,7,7811,7401,2,29621,121
8,Kukës,254,243,42.07545200,20.42317600,10,3669,3381,1,24306,34
9,Lezhë,442,426,41.78537300,19.64099400,14,8044,7500,2,27110,102
10,Shkodër,953,939,42.06776800,19.51425000,12,11861,10749,2,31207,159
11,Tiranë,4856,4802,41.33278100,19.81696400,46,68805,62880,8,875232,1069
12,Vlorë,599,586,40.46778700,19.48373700,11,12151,11403,2,27551,149
