id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,770,754,40.71000700,19.94577900,14,2419,1601,2,6019,48
2,Dibër,355,351,41.59991200,20.26165100,4,1134,758,0,4877,21
3,Durrës,1203,1185,41.33054100,19.46326500,16,4706,3378,2,15305,125
4,Elbasan,884,878,41.11456500,20.08415200,5,3410,2414,1,8041,112
5,Fier,1689,1661,40.72902000,19.56091000,26,4932,3135,2,8132,108
6,Gjirokastër,488,478,40.07869700,20.13633000,9,1979,1463,1,5973,28
7,Korçe,967,955,40.61812600,20.77752800,9,3291,2257,3,6670,67
8,Kukës,411,405,42.07545200,20.42317600,4,1385,948,2,6609,26
9,Lezhë,923,915,41.78537300,19.64099400,8,2777,1807,0,7814,47
10,Shkodër,1308,1301,42.06776800,19.51425000,6,3478,2102,1,10500,68
11,Tiranë,13637,13477,41.33278100,19.81696400,145,26734,12603,15,176060,494
12,Vlorë,962,942,40.46778700,19.48373700,17,3193,2182,3,7703,49
