id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,38,34,40.71000700,19.94577900,4,63,24,0,965,1
2,Dibër,26,26,41.59991200,20.26165100,0,42,15,0,364,1
3,Durrës,210,202,41.33054100,19.46326500,8,667,440,0,3875,17
4,Elbasan,47,45,41.11456500,20.08415200,2,95,43,0,1078,5
5,Fier,40,33,40.72902000,19.56091000,7,171,126,0,2155,5
6,Gjirokastër,20,17,40.07869700,20.13633000,1,33,13,2,1084,0
7,Korçe,58,56,40.61812600,20.77752800,2,108,49,0,741,1
8,Kukës,50,47,42.07545200,20.42317600,3,124,72,0,937,2
9,Lezhë,91,85,41.78537300,19.64099400,5,197,105,1,1561,1
10,Shkodër,196,185,42.06776800,19.51425000,9,495,280,2,2815,19
11,Tiranë,787,714,41.33278100,19.81696400,61,1907,1063,12,13997,57
12,Vlorë,104,100,40.46778700,19.48373700,4,188,81,0,1811,3
