id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,60,52,40.71000700,19.94577900,8,6535,6384,0,14889,91
2,Dibër,311,309,41.59991200,20.26165100,2,2497,2139,0,12890,47
3,Durrës,966,951,41.33054100,19.46326500,13,10113,8925,2,30580,222
4,Elbasan,93,81,41.11456500,20.08415200,9,8577,8240,3,20736,244
5,Fier,2090,2074,40.72902000,19.56091000,14,11357,9033,2,21247,234
6,Gjirokastër,794,784,40.07869700,20.13633000,10,4745,3892,0,14510,59
7,Korçe,631,621,40.61812600,20.77752800,10,6390,5650,0,17889,109
8,Kukës,264,262,42.07545200,20.42317600,2,2826,2528,0,15034,34
9,Lezhë,15,8,41.78537300,19.64099400,6,6056,5952,1,18296,89
10,Shkodër,830,817,42.06776800,19.51425000,11,7226,6265,2,22034,131
11,Tiranë,18113,18062,41.33278100,19.81696400,45,54741,35655,6,403499,973
12,Vlorë,389,375,40.46778700,19.48373700,14,8917,8403,0,19265,125
