id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,317,310,40.71000700,19.94577900,7,7132,6715,0,22602,100
2,Dibër,139,139,41.59991200,20.26165100,0,2679,2490,0,20941,50
3,Durrës,714,702,41.33054100,19.46326500,12,11110,10156,0,41694,240
4,Elbasan,440,432,41.11456500,20.08415200,8,9424,8728,0,29956,256
5,Fier,696,689,40.72902000,19.56091000,7,12565,11626,0,29059,243
6,Gjirokastër,260,257,40.07869700,20.13633000,3,5220,4896,0,21880,64
7,Korçe,229,225,40.61812600,20.77752800,4,7088,6739,0,28071,120
8,Kukës,147,147,42.07545200,20.42317600,0,3100,2919,0,22856,34
9,Lezhë,498,491,41.78537300,19.64099400,7,6848,6257,0,25660,93
10,Shkodër,1652,1646,42.06776800,19.51425000,6,9519,7718,0,29757,149
11,Tiranë,3281,3250,41.33278100,19.81696400,31,59827,55539,0,743600,1007
12,Vlorë,857,846,40.46778700,19.48373700,11,10335,9342,0,26101,136
