id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,974,945,40.71000700,19.94577900,26,4343,3305,3,9149,64
2,Dibër,361,342,41.59991200,20.26165100,18,2180,1781,1,7764,38
3,Durrës,1804,1738,41.33054100,19.46326500,65,8188,6220,1,22030,164
4,Elbasan,1086,1006,41.11456500,20.08415200,78,6285,5037,2,12950,162
5,Fier,2883,2827,40.72902000,19.56091000,48,8945,5919,8,13677,143
6,Gjirokastër,903,884,40.07869700,20.13633000,18,3081,2141,1,9477,37
7,Korçe,1000,982,40.61812600,20.77752800,17,4384,3304,1,10840,80
8,Kukës,399,379,42.07545200,20.42317600,19,2178,1747,1,9799,32
9,Lezhë,999,972,41.78537300,19.64099400,27,4668,3596,0,11659,73
10,Shkodër,1440,1407,42.06776800,19.51425000,33,5130,3610,0,15144,80
11,Tiranë,21256,21057,41.33278100,19.81696400,185,42842,20879,14,297285,707
12,Vlorë,1771,1731,40.46778700,19.48373700,37,6838,4994,3,12304,73
