id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,34,34,40.71000700,19.94577900,0,15760,15550,0,44412,176
2,Dibër,21,21,41.59991200,20.26165100,0,4769,4691,0,42106,57
3,Durrës,43,42,41.33054100,19.46326500,1,24086,23677,0,63543,366
4,Elbasan,88,87,41.11456500,20.08415200,1,18399,17986,0,51807,325
5,Fier,80,80,40.72902000,19.56091000,0,32981,32547,0,50981,354
6,Gjirokastër,26,26,40.07869700,20.13633000,0,12677,12550,0,42670,101
7,Korçe,38,38,40.61812600,20.77752800,0,13240,13043,0,50041,159
8,Kukës,3,3,42.07545200,20.42317600,0,5388,5348,0,44536,37
9,Lezhë,17,17,41.78537300,19.64099400,0,12825,12683,0,47330,125
10,Shkodër,108,108,42.06776800,19.51425000,0,19145,18860,0,51600,177
11,Tiranë,420,413,41.33278100,19.81696400,7,146179,144274,0,1434739,1485
12,Vlorë,61,61,40.46778700,19.48373700,0,24988,24702,0,50939,225
