id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,427,418,40.71000700,19.94577900,8,9812,9247,1,27152,138
2,Dibër,65,61,41.59991200,20.26165100,4,3375,3255,0,24941,55
3,Durrës,411,398,41.33054100,19.46326500,12,15081,14368,1,46194,302
4,Elbasan,336,323,41.11456500,20.08415200,11,12325,11696,2,34506,293
5,Fier,718,696,40.72902000,19.56091000,18,18668,17647,4,33609,303
6,Gjirokastër,536,522,40.07869700,20.13633000,13,7076,6460,1,25820,80
7,Korçe,217,211,40.61812600,20.77752800,5,8902,8544,1,32721,141
8,Kukës,49,34,42.07545200,20.42317600,13,4170,4085,2,27401,36
9,Lezhë,158,149,41.78537300,19.64099400,9,8889,8616,0,30210,115
10,Shkodër,481,472,42.06776800,19.51425000,9,13037,12387,0,34303,169
11,Tiranë,3784,3753,41.33278100,19.81696400,29,83979,78922,2,1043560,1273
12,Vlorë,240,233,40.46778700,19.48373700,5,14241,13817,2,30655,184
